round,arm_pulled,reward,cum_reward,regret
400,20,21,8303,59.90322580645079
401,20,23,8326,57.8104838709678
402,20,27,8353,51.71774193548299
403,20,14,8367,58.625
404,20,19,8386,60.53225806451519
405,20,20,8406,61.4395161290322
406,20,20,8426,62.34677419354739
407,20,16,8442,67.2540322580644
408,20,10,8452,78.16129032257959
409,20,19,8471,80.0685483870966
410,20,21,8492,79.97580645161179
411,20,21,8513,79.8830645161288
412,20,20,8533,80.79032258064399
413,20,26,8559,75.697580645161
414,20,23,8582,73.60483870967619
415,20,16,8598,78.5120967741932
416,20,22,8620,77.41935483870839
417,20,21,8641,77.3266129032254
418,20,25,8666,73.2338709677424
419,20,19,8685,75.1411290322576
420,20,20,8705,76.0483870967746
421,20,24,8729,72.9556451612898
422,20,15,8744,78.8629032258068
423,20,13,8757,86.770161290322
424,20,18,8775,89.677419354839
425,20,21,8796,89.5846774193542
426,20,19,8815,91.4919354838712
427,20,26,8841,86.39919354838639
428,20,13,8854,94.3064516129034
429,20,24,8878,91.21370967741859
430,20,16,8894,96.1209677419356
431,20,13,8907,104.02822580645079
432,20,21,8928,103.9354838709678
433,20,19,8947,105.84274193548299
434,20,19,8966,107.75
435,20,27,8993,101.65725806451519
436,20,25,9018,97.5645161290322
437,20,15,9033,103.47177419354739
438,20,27,9060,97.3790322580644
439,20,25,9085,93.28629032257959
440,20,19,9104,95.1935483870966
441,20,24,9128,92.10080645161179
442,20,21,9149,92.0080645161288
443,20,20,9169,92.91532258064399
444,20,17,9186,96.822580645161
445,20,16,9202,101.72983870967619
446,20,19,9221,103.6370967741932
447,20,17,9238,107.54435483870839
448,20,20,9258,108.4516129032254
449,20,16,9274,113.3588709677424
450,20,20,9294,114.2661290322576
451,20,20,9314,115.1733870967746
452,20,19,9333,117.0806451612898
453,20,20,9353,117.9879032258068
454,20,22,9375,116.895161290322
455,20,20,9395,117.802419354839
456,20,28,9423,110.7096774193542
457,20,22,9445,109.6169354838712
458,20,17,9462,113.52419354838639
459,20,22,9484,112.4314516129034
460,20,27,9511,106.33870967741859
461,20,28,9539,99.2459677419356
462,20,29,9568,91.15322580645079
463,20,20,9588,92.0604838709678
464,20,23,9611,89.96774193548299
465,20,19,9630,91.875
466,20,18,9648,94.78225806451519
467,20,20,9668,95.6895161290322
468,20,19,9687,97.59677419354739
469,20,14,9701,104.5040322580644
470,20,16,9717,109.41129032257959
471,20,19,9736,111.3185483870966
472,20,14,9750,118.22580645161179
473,20,23,9773,116.1330645161288
474,20,21,9794,116.04032258064399
475,20,19,9813,117.947580645161
476,20,27,9840,111.85483870967619
477,20,15,9855,117.7620967741932
478,20,21,9876,117.66935483870839
479,20,16,9892,122.5766129032254
480,20,20,9912,123.4838709677424
481,20,22,9934,122.3911290322576
482,20,21,9955,122.2983870967746
483,20,24,9979,119.2056451612898
484,20,17,9996,123.1129032258068
485,20,17,10013,127.020161290322
486,20,25,10038,122.927419354839
487,20,15,10053,128.8346774193542
488,20,25,10078,124.7419354838712
489,20,25,10103,120.64919354838639
490,20,18,10121,123.5564516129034
491,20,20,10141,124.46370967741859
492,20,25,10166,120.3709677419356
493,20,31,10197,110.27822580645079
494,20,24,10221,107.1854838709678
495,20,13,10234,115.09274193548299
496,20,20,10254,116.0
497,20,17,10271,119.90725806451519
498,20,22,10293,118.8145161290322
499,20,22,10315,117.72177419354739
