round,arm_pulled,reward,cum_reward,regret
418,13,23,9524,150.2279569892471
419,13,22,9546,151.37204301075326
420,13,22,9568,152.5161290322576
421,13,20,9588,155.66021505376375
422,13,19,9607,159.80430107526809
423,13,24,9631,158.94838709677424
424,13,25,9656,157.0924731182804
425,13,23,9679,157.23655913978473
426,13,22,9701,158.3806451612909
427,13,20,9721,161.52473118279522
428,13,17,9738,167.66881720430138
429,13,24,9762,166.81290322580753
430,13,25,9787,164.95698924731187
431,13,28,9815,160.10107526881802
432,3,20,9835,163.24516129032236
433,13,28,9863,158.3892473118285
434,13,16,9879,165.53333333333285
435,13,23,9902,165.677419354839
436,13,27,9929,161.82150537634516
437,13,26,9955,158.9655913978495
438,13,27,9982,155.10967741935565
439,13,27,10009,151.25376344085998
440,13,18,10027,156.39784946236614
441,13,25,10052,154.54193548387047
442,13,27,10079,150.68602150537663
443,13,27,10106,146.83010752688278
444,13,20,10126,149.97419354838712
445,13,25,10151,148.11827956989328
446,13,24,10175,147.2623655913976
447,13,27,10202,143.40645161290377
448,13,22,10224,144.5505376344081
449,13,23,10247,144.69462365591426
450,13,27,10274,140.8387096774204
451,13,23,10297,140.98279569892475
452,13,30,10327,134.1268817204309
453,13,23,10350,134.27096774193524
454,13,24,10374,133.4150537634414
455,13,17,10391,139.55913978494573
456,13,18,10409,144.70322580645188
457,13,20,10429,147.84731182795804
458,13,16,10445,154.99139784946237
459,13,16,10461,162.13548387096853
460,13,21,10482,164.27956989247286
461,13,18,10500,169.42365591397902
462,13,21,10521,171.56774193548335
463,13,17,10538,177.7118279569895
464,13,24,10562,176.85591397849566
465,13,29,10591,171.0
466,13,26,10617,168.14408602150615
467,13,17,10634,174.2881720430105
468,13,18,10652,179.43225806451665
469,13,18,10670,184.57634408602098
470,13,27,10697,180.72043010752714
471,13,16,10713,187.8645161290333
472,13,27,10740,184.00860215053763
473,13,25,10765,182.15268817204378
474,13,29,10794,176.29677419354812
475,13,30,10824,169.44086021505427
476,13,23,10847,169.5849462365586
