round,arm_pulled,reward,cum_reward,regret
800,13,24,15221,3271.8327645051177
801,13,18,15239,3276.94880546075
802,13,23,15262,3277.0648464163824
803,13,31,15293,3269.180887372011
804,13,25,15318,3267.2969283276434
805,13,11,15329,3279.4129692832757
806,13,23,15352,3279.529010238908
807,13,26,15378,3276.645051194537
808,13,26,15404,3273.761092150169
809,13,20,15424,3276.8771331058015
810,13,27,15451,3272.993174061434
811,13,24,15475,3272.1092150170625
812,13,17,15492,3278.225255972695
813,13,18,15510,3283.341296928327
814,13,20,15530,3286.4573378839596
815,13,22,15552,3287.5733788395883
816,13,24,15576,3286.6894197952206
817,13,28,15604,3281.805460750853
818,13,30,15634,3274.9215017064853
819,13,26,15660,3272.037542662114
820,13,34,15694,3261.1535836177463
821,13,27,15721,3257.2696245733787
822,13,24,15745,3256.3856655290074
823,13,22,15767,3257.5017064846397
824,13,27,15794,3253.617747440272
825,13,26,15820,3250.7337883959044
826,13,26,15846,3247.849829351533
827,13,16,15862,3254.9658703071655
828,13,14,15876,3264.081911262798
829,13,16,15892,3271.19795221843
830,13,25,15917,3269.313993174059
831,13,22,15939,3270.430034129691
832,13,28,15967,3265.5460750853235
833,13,22,15989,3266.662116040956
834,13,23,16012,3266.7781569965846
835,13,21,16033,3268.894197952217
836,13,21,16054,3271.0102389078493
837,13,19,16073,3275.1262798634816
838,13,25,16098,3273.2423208191103
839,13,23,16121,3273.3583617747427
840,13,28,16149,3268.474402730375
841,13,25,16174,3266.5904436860073
842,13,25,16199,3264.706484641636
843,13,15,16214,3272.8225255972684
844,13,21,16235,3274.9385665529007
845,13,20,16255,3278.0546075085294
846,13,27,16282,3274.170648464162
847,13,15,16297,3282.286689419794
848,13,28,16325,3277.4027303754265
849,13,29,16354,3271.518771331055
850,13,28,16382,3266.6348122866875
851,13,24,16406,3265.75085324232
852,13,21,16427,3267.866894197952
853,13,19,16446,3271.982935153581
854,13,23,16469,3272.0989761092133
855,13,29,16498,3266.2150170648456
856,13,17,16515,3272.331058020478
857,13,21,16536,3274.4470989761066
858,13,26,16562,3271.563139931739
859,13,28,16590,3266.6791808873713
860,13,24,16614,3265.7952218430037
861,13,27,16641,3261.9112627986324
862,13,24,16665,3261.0273037542647
863,13,21,16686,3263.143344709897
864,13,24,16710,3262.2593856655294
865,13,21,16731,3264.375426621158
866,13,33,16764,3254.4914675767905
867,13,22,16786,3255.607508532423
868,13,23,16809,3255.723549488055
869,13,23,16832,3255.839590443684
870,13,23,16855,3255.955631399316
871,13,23,16878,3256.0716723549485
872,13,23,16901,3256.1877133105772
873,13,23,16924,3256.3037542662096
874,13,20,16944,3259.419795221842
875,13,18,16962,3264.5358361774743
876,13,28,16990,3259.651877133103
877,13,16,17006,3266.7679180887353
878,13,26,17032,3263.8839590443677
879,13,25,17057,3262.0
880,13,26,17083,3259.1160409556287
881,13,18,17101,3264.232081911261
882,13,24,17125,3263.3481228668934
883,13,30,17155,3256.4641638225257
884,13,26,17181,3253.5802047781544
885,13,20,17201,3256.696245733787
886,13,23,17224,3256.812286689419
887,13,27,17251,3252.9283276450515
888,13,20,17271,3256.04436860068
889,13,30,17301,3249.1604095563125
890,13,25,17326,3247.276450511945
891,13,27,17353,3243.392491467577
892,13,21,17374,3245.508532423206
893,13,29,17403,3239.6245733788382
894,13,12,17415,3250.7406143344706
895,13,19,17434,3254.856655290103
896,13,19,17453,3258.9726962457316
897,13,24,17477,3258.088737201364
898,13,18,17495,3263.2047781569963
899,13,25,17520,3261.320819112625
900,13,23,17543,3261.4368600682574
901,13,27,17570,3257.5529010238897
902,13,22,17592,3258.668941979522
903,13,27,17619,3254.7849829351508
904,13,18,17637,3259.901023890783
905,13,21,17658,3262.0170648464155
906,13,20,17678,3265.133105802048
907,13,29,17707,3259.2491467576765
908,13,30,17737,3252.365187713309
909,13,21,17758,3254.481228668941
910,13,18,17776,3259.5972696245735
911,13,28,17804,3254.7133105802022
912,13,27,17831,3250.8293515358346
913,13,24,17855,3249.945392491467
914,13,17,17872,3256.0614334470993
915,13,34,17906,3245.177474402728
916,13,25,17931,3243.2935153583603
917,13,25,17956,3241.4095563139927
918,13,27,17983,3237.525597269625
919,13,29,18012,3231.6416382252537
920,13,26,18038,3228.757679180886
921,13,27,18065,3224.8737201365184
922,13,25,18090,3222.989761092147
923,13,20,18110,3226.1058020477794
924,13,26,18136,3223.221843003412
925,13,30,18166,3216.337883959044
926,13,24,18190,3215.453924914673
927,13,22,18212,3216.569965870305
928,13,34,18246,3205.6860068259375
929,13,13,18259,3215.80204778157
930,13,25,18284,3213.9180887371986
931,13,20,18304,3217.034129692831
932,13,31,18335,3209.1501706484632
933,13,25,18360,3207.2662116040956
934,13,19,18379,3211.3822525597243
935,13,19,18398,3215.4982935153566
936,13,18,18416,3220.614334470989
937,13,23,18439,3220.7303754266213
938,13,24,18463,3219.84641638225
939,13,17,18480,3225.9624573378824
940,13,18,18498,3231.0784982935147
941,13,20,18518,3234.194539249147
942,13,18,18536,3239.3105802047758
943,13,23,18559,3239.426621160408
944,13,24,18583,3238.5426621160404
945,13,14,18597,3247.658703071673
946,13,27,18624,3243.7747440273015
947,13,25,18649,3241.890784982934
948,13,20,18669,3245.006825938566
949,13,19,18688,3249.122866894195
950,13,15,18703,3257.2389078498272
951,13,31,18734,3249.3549488054596
952,13,22,18756,3250.470989761092
953,13,25,18781,3248.5870307167206
954,13,18,18799,3253.703071672353
955,13,24,18823,3252.8191126279853
956,13,17,18840,3258.9351535836176
957,13,28,18868,3254.0511945392464
958,13,22,18890,3255.1672354948787
959,13,30,18920,3248.283276450511
960,13,26,18946,3245.3993174061434
961,13,40,18986,3228.515358361772
962,13,18,19004,3233.6313993174044
963,13,23,19027,3233.747440273037
964,13,23,19050,3233.863481228669
965,13,26,19076,3230.979522184298
966,13,17,19093,3237.09556313993
967,13,20,19113,3240.2116040955625
968,13,25,19138,3238.327645051195
969,13,22,19160,3239.4436860068236
970,13,19,19179,3243.559726962456
971,13,21,19200,3245.6757679180882
972,13,30,19230,3238.7918088737206
973,13,21,19251,3240.9078498293493
974,13,24,19275,3240.0238907849816
975,13,19,19294,3244.139931740614
976,13,21,19315,3246.2559726962427
977,13,21,19336,3248.372013651875
978,13,19,19355,3252.4880546075074
979,13,20,19375,3255.6040955631397
980,13,21,19396,3257.7201365187684
981,13,24,19420,3256.8361774744008
982,13,29,19449,3250.952218430033
983,13,25,19474,3249.0682593856654
984,13,27,19501,3245.184300341294
985,13,25,19526,3243.3003412969265
986,13,25,19551,3241.416382252559
987,13,26,19577,3238.532423208191
988,13,26,19603,3235.64846416382
989,13,13,19616,3245.764505119452
990,13,17,19633,3251.8805460750846
991,13,22,19655,3252.996587030717
992,13,19,19674,3257.1126279863456
993,13,19,19693,3261.228668941978
994,13,27,19720,3257.3447098976103
995,13,21,19741,3259.4607508532426
996,13,23,19764,3259.5767918088713
997,13,19,19783,3263.6928327645037
998,13,17,19800,3269.808873720136
999,13,17,19817,3275.9249146757647
1000,13,21,19838,3278.040955631397
