round,arm_pulled,reward,cum_reward,regret
488,7,13,8227,66.05728643216025
489,7,17,8244,66.0512562814074
490,7,19,8263,64.04522613065274
491,7,21,8284,60.03919597989989
492,7,21,8305,56.03316582914522
493,7,15,8320,58.02713567839237
494,7,15,8335,60.0211055276377
495,7,19,8354,58.01507537688485
496,7,14,8368,61.00904522613018
497,7,21,8389,57.003015075377334
498,7,9,8398,64.99698492462267
499,7,15,8413,66.99095477386982
500,7,13,8426,70.98492462311515
501,7,11,8437,76.9788944723623
502,7,23,8460,70.97286432160763
503,7,21,8481,66.96683417085478
504,7,20,8501,63.96080402010011
505,7,16,8517,64.95477386934726
506,7,14,8531,67.9487437185926
507,7,15,8546,69.94271356783975
508,7,14,8560,72.93668341708508
509,7,12,8572,77.93065326633223
510,7,14,8586,80.92462311557756
511,7,10,8596,87.91859296482471
512,7,16,8612,88.91256281407004
513,7,15,8627,90.90653266331537
514,7,9,8636,98.90050251256253
515,7,10,8646,105.89447236180786
516,7,23,8669,99.88844221105501
517,7,19,8688,97.88241206030034
518,7,17,8705,97.87638190954749
519,7,15,8720,99.87035175879282
520,7,16,8736,100.86432160803997
521,7,20,8756,97.8582914572853
522,7,22,8778,92.85226130653245
523,7,8,8786,101.84623115577779
524,7,16,8802,102.84020100502494
525,7,15,8817,104.83417085427027
526,7,22,8839,99.82814070351742
527,7,13,8852,103.82211055276275
528,7,15,8867,105.8160804020099
529,7,15,8882,107.81005025125523
530,7,27,8909,97.80402010050238
531,7,19,8928,95.79798994974772
532,7,17,8945,95.79195979899487
533,7,18,8963,94.7859296482402
534,7,13,8976,98.77989949748735
535,7,19,8995,96.77386934673268
536,7,22,9017,91.76783919597983
537,7,16,9033,92.76180904522516
538,7,26,9059,83.75577889447231
539,7,16,9075,84.74974874371765
540,7,17,9092,84.7437185929648
541,7,23,9115,78.73768844221013
542,7,26,9141,69.73165829145728
543,7,19,9160,67.72562814070261
544,7,11,9171,73.71959798994976
545,7,17,9188,73.7135678391951
546,7,19,9207,71.70753768844224
547,7,17,9224,71.70150753768758
548,7,18,9242,70.69547738693473
549,7,18,9260,69.68944723618006
550,7,14,9274,72.68341708542721
551,7,16,9290,73.67738693467254
552,7,14,9304,76.67135678391969
553,7,17,9321,76.66532663316502
554,7,21,9342,72.65929648241217
555,7,19,9361,70.6532663316575
556,7,22,9383,65.64723618090466
557,7,19,9402,63.64120603014999
558,7,23,9425,57.63517587939714
559,7,12,9437,62.62914572864247
560,7,15,9452,64.62311557788962
561,7,17,9469,64.61708542713495
562,7,19,9488,62.6110552763821
563,7,23,9511,56.605025125627435
564,7,9,9520,64.59899497487459
565,7,18,9538,63.59296482411992
566,7,11,9549,69.58693467336707
567,7,12,9561,74.5809045226124
568,7,15,9576,76.57487437185955
569,7,12,9588,81.56884422110488
570,7,14,9602,84.56281407035203
571,7,16,9618,85.55678391959736
572,7,15,9633,87.55075376884452
573,7,20,9653,84.54472361808985
574,7,15,9668,86.538693467337
575,7,13,9681,90.53266331658233
576,7,16,9697,91.52663316582948
577,7,16,9713,92.52060301507481
578,7,16,9729,93.51457286432196
579,7,14,9743,96.5085427135673
580,7,11,9754,102.50251256281445
581,7,18,9772,101.49648241205978
582,7,23,9795,95.49045226130693
583,7,17,9812,95.48442211055226
584,7,15,9827,97.47839195979941
585,7,23,9850,91.47236180904474
586,7,18,9868,90.46633165829189
587,7,19,9887,88.46030150753722
588,7,11,9898,94.45427135678437
589,7,17,9915,94.4482412060297
590,7,15,9930,96.44221105527686
591,7,17,9947,96.43618090452219
592,7,9,9956,104.43015075376934
593,7,21,9977,100.42412060301467
594,7,12,9989,105.41809045226182
595,7,17,10006,105.41206030150715
596,8,12,10018,110.4060301507543
597,7,17,10035,110.39999999999964
598,7,15,10050,112.39396984924497
599,7,21,10071,108.38793969849212
600,7,16,10087,109.38190954773745
601,7,28,10115,98.3758793969846
602,7,13,10128,102.36984924622993
603,7,16,10144,103.36381909547708
604,7,25,10169,95.35778894472242
605,7,20,10189,92.35175879396957
606,7,14,10203,95.3457286432149
607,7,15,10218,97.33969849246205
608,7,22,10240,92.33366834170738
609,7,12,10252,97.32763819095453
610,7,20,10272,94.32160804019986
611,7,23,10295,88.31557788944701
612,7,18,10313,87.30954773869234
613,7,19,10332,85.3035175879395
614,7,16,10348,86.29748743718483
615,7,13,10361,90.29145728643198
616,7,16,10377,91.28542713567731
617,7,22,10399,86.27939698492446
618,7,21,10420,82.27336683416979
619,7,13,10433,86.26733668341694
620,7,15,10448,88.26130653266227
621,7,15,10463,90.25527638190943
622,7,9,10472,98.24924623115476
623,7,15,10487,100.24321608040191
624,7,14,10501,103.23718592964724
625,7,9,10510,111.23115577889439
626,7,10,10520,118.22512562813972
627,7,17,10537,118.21909547738687
628,7,20,10557,115.2130653266322
629,7,24,10581,108.20703517587935
630,7,13,10594,112.20100502512469
631,7,15,10609,114.19497487437184
632,7,20,10629,111.18894472361717
633,7,19,10648,109.18291457286432
634,7,18,10666,108.17688442210965
635,7,10,10676,115.1708542713568
636,7,18,10694,114.16482412060213
637,7,23,10717,108.15879396984928
638,7,13,10730,112.15276381909462
639,7,12,10742,117.14673366834177
640,7,23,10765,111.1407035175871
641,7,14,10779,114.13467336683425
642,7,22,10801,109.12864321607958
643,7,19,10820,107.12261306532673
644,7,12,10832,112.11658291457206
645,7,21,10853,108.11055276381921
646,7,15,10868,110.10452261306455
647,7,17,10885,110.0984924623117
648,7,13,10898,114.09246231155703
649,7,16,10914,115.08643216080418
650,7,12,10926,120.08040201004951
651,7,23,10949,114.07437185929666
652,7,12,10961,119.068341708542
653,7,13,10974,123.06231155778914
654,7,13,10987,127.05628140703448
655,7,9,10996,135.05025125628163
656,7,19,11015,133.04422110552696
657,7,11,11026,139.0381909547741
658,7,17,11043,139.03216080401944
659,7,10,11053,146.0261306532666
660,7,15,11068,148.02010050251192
661,7,17,11085,148.01407035175907
662,7,12,11097,153.0080402010044
663,7,12,11109,158.00201005025156
664,7,19,11128,155.9959798994969
665,7,18,11146,154.98994974874404
666,7,14,11160,157.98391959798937
667,7,12,11172,162.97788944723652
668,7,17,11189,162.97185929648185
669,7,16,11205,163.965829145729
670,7,14,11219,166.95979899497434
671,7,18,11237,165.95376884422149
672,7,19,11256,163.94773869346682
673,7,19,11275,161.94170854271397
674,7,19,11294,159.9356783919593
675,7,17,11311,159.92964824120645
676,7,13,11324,163.92361809045178
677,7,21,11345,159.91758793969893
678,7,10,11355,166.91155778894426
679,7,20,11375,163.90552763819142
680,7,23,11398,157.89949748743675
681,7,24,11422,150.8934673366839
682,7,15,11437,152.88743718592923
683,7,19,11456,150.88140703517456
684,7,17,11473,150.8753768844217
685,7,22,11495,145.86934673366704
686,7,14,11509,148.8633165829142
687,7,21,11530,144.85728643215953
688,7,15,11545,146.85125628140668
689,7,15,11560,148.845226130652
690,7,18,11578,147.83919597989916
691,7,12,11590,152.8331658291445
692,7,16,11606,153.82713567839164
